sequence,frame,image_path,gt_id_path,pred_path,status,tp,fp,fn,tn,precision,recall,f1,iou,accuracy,gt_pos_ratio
00001,frame000302-1581623820_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000302-1581623820_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000302-1581623820_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000302-1581623820_549/pred_traversable.png,ok,26761,731352,428826,1117061,0.035299487015787834,0.05873960407123106,0.04409821160983243,0.022546230261201273,0.49645052083333313,0.19773741319444438
00001,frame000304-1581623820_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000304-1581623820_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000304-1581623820_749.png,/home/brownassassin/research-project/rellis-output/00001/frame000304-1581623820_749/pred_traversable.png,ok,52280,700916,546776,1004028,0.0694108837540294,0.08727063913891174,0.07732286536286054,0.040216250811555915,0.4584670138888887,0.26000694444444433
00001,frame000306-1581623820_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000306-1581623820_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000306-1581623820_949.png,/home/brownassassin/research-project/rellis-output/00001/frame000306-1581623820_949/pred_traversable.png,no_boxes,0,0,830458,1473542,0.0,0.0,0.0,0.0,0.639558159722222,0.36044184027777765
00001,frame000308-1581623821_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000308-1581623821_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000308-1581623821_150.png,/home/brownassassin/research-project/rellis-output/00001/frame000308-1581623821_150/pred_traversable.png,no_boxes,0,0,862603,1441397,0.0,0.0,0.0,0.0,0.6256063368055553,0.3743936631944443
00001,frame000310-1581623821_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000310-1581623821_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000310-1581623821_349.png,/home/brownassassin/research-project/rellis-output/00001/frame000310-1581623821_349/pred_traversable.png,no_boxes,0,0,977618,1326382,0.0,0.0,0.0,0.0,0.5756866319444442,0.42431336805555536
00001,frame000312-1581623821_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000312-1581623821_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000312-1581623821_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000312-1581623821_549/pred_traversable.png,ok,186075,29886,765643,1322396,0.8616139025101714,0.19551484788561296,0.3187091654880843,0.1895621859731621,0.654718315972222,0.41307204861111096
00001,frame000314-1581623821_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000314-1581623821_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000314-1581623821_749.png,/home/brownassassin/research-project/rellis-output/00001/frame000314-1581623821_749/pred_traversable.png,no_boxes,0,0,1033658,1270342,0.0,0.0,0.0,0.0,0.5513637152777775,0.44863628472222206
00001,frame000316-1581623821_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000316-1581623821_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000316-1581623821_950.png,/home/brownassassin/research-project/rellis-output/00001/frame000316-1581623821_950/pred_traversable.png,ok,464605,91147,680124,1068124,0.8359933927363269,0.40586461948635844,0.5464395069699439,0.3759317277785147,0.6652469618055553,0.4968441840277776
00001,frame000318-1581623822_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000318-1581623822_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000318-1581623822_149.png,/home/brownassassin/research-project/rellis-output/00001/frame000318-1581623822_149/pred_traversable.png,ok,501830,69580,644032,1088558,0.87823104250888,0.4379497705657397,0.5844502206042165,0.41287860712399244,0.6902725694444442,0.4973359374999998
00001,frame000320-1581623822_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000320-1581623822_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000320-1581623822_349.png,/home/brownassassin/research-project/rellis-output/00001/frame000320-1581623822_349/pred_traversable.png,ok,516210,70839,670479,1046472,0.879330345507784,0.43500024016401906,0.5820589056639079,0.4104958299139261,0.678247395833333,0.5150559895833331
00001,frame000322-1581623822_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000322-1581623822_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000322-1581623822_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000322-1581623822_549/pred_traversable.png,ok,480541,121151,559038,1143270,0.7986494751467514,0.46224577449140425,0.5855717911531836,0.4139989489373064,0.7047790798611109,0.4512061631944443
00001,frame000324-1581623822_750,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000324-1581623822_750.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000324-1581623822_750.png,/home/brownassassin/research-project/rellis-output/00001/frame000324-1581623822_750/pred_traversable.png,ok,512896,125300,429391,1236413,0.8036653316535972,0.5443097485161097,0.6490370343996179,0.48042548288804526,0.7592486979166664,0.40897873263888873
00001,frame000326-1581623822_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000326-1581623822_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000326-1581623822_950.png,/home/brownassassin/research-project/rellis-output/00001/frame000326-1581623822_950/pred_traversable.png,ok,593201,83666,458610,1168523,0.8763922602224647,0.5639806010775695,0.6863059512392252,0.5224244964891402,0.7646371527777774,0.45651519097222204
00001,frame000328-1581623823_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000328-1581623823_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000328-1581623823_150.png,/home/brownassassin/research-project/rellis-output/00001/frame000328-1581623823_150/pred_traversable.png,ok,561807,81108,386726,1274359,0.8738433540981297,0.5922904105603067,0.706032493197151,0.5456338665612572,0.7969470486111108,0.41168967013888874
00001,frame000330-1581623823_350,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000330-1581623823_350.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000330-1581623823_350.png,/home/brownassassin/research-project/rellis-output/00001/frame000330-1581623823_350/pred_traversable.png,ok,596940,82685,376424,1247951,0.878337318374102,0.6132751981786868,0.7222552595326421,0.5652578620878382,0.800733940972222,0.42246701388888874
00001,frame000332-1581623823_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000332-1581623823_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000332-1581623823_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000332-1581623823_549/pred_traversable.png,ok,613626,72726,394135,1223513,0.8940397929925156,0.6089003245809268,0.724421569979943,0.5679161341135983,0.7973693576388886,0.4373962673611109
00001,frame000334-1581623823_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000334-1581623823_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000334-1581623823_749.png,/home/brownassassin/research-project/rellis-output/00001/frame000334-1581623823_749/pred_traversable.png,ok,595066,176815,360428,1171691,0.770929715849981,0.6227836072230692,0.68898299393361,0.5255332245879875,0.766821614583333,0.4147109374999998
00001,frame000336-1581623823_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000336-1581623823_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000336-1581623823_949.png,/home/brownassassin/research-project/rellis-output/00001/frame000336-1581623823_949/pred_traversable.png,ok,667343,95676,344435,1196546,0.8746086270459832,0.6595745311718572,0.752021780028946,0.6025920715442803,0.8089796006944441,0.4391397569444443
00001,frame000338-1581623824_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000338-1581623824_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000338-1581623824_149.png,/home/brownassassin/research-project/rellis-output/00001/frame000338-1581623824_149/pred_traversable.png,ok,634040,42305,349461,1278194,0.9374505614738026,0.6446765178683086,0.7639744887167215,0.6180895802910096,0.8299626736111108,0.426866753472222
00001,frame000340-1581623824_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000340-1581623824_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000340-1581623824_349.png,/home/brownassassin/research-project/rellis-output/00001/frame000340-1581623824_349/pred_traversable.png,ok,727571,75407,327257,1173765,0.9060908268968751,0.6897532109500311,0.7832583160395469,0.6437342676523019,0.8252326388888885,0.4578246527777776
00001,frame000342-1581623824_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000342-1581623824_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000342-1581623824_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000342-1581623824_549/pred_traversable.png,no_boxes,0,0,1078518,1225482,0.0,0.0,0.0,0.0,0.5318932291666665,0.46810677083333313
00001,frame000344-1581623824_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000344-1581623824_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000344-1581623824_749.png,/home/brownassassin/research-project/rellis-output/00001/frame000344-1581623824_749/pred_traversable.png,ok,480074,133926,551715,1138285,0.7818794788273602,0.46528311505550024,0.5833967776125206,0.4118279339289617,0.7024127604166663,0.4478250868055554
00001,frame000346-1581623824_950,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000346-1581623824_950.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000346-1581623824_950.png,/home/brownassassin/research-project/rellis-output/00001/frame000346-1581623824_950/pred_traversable.png,ok,458458,45503,605236,1194803,0.9097092830596001,0.4310055335463015,0.5848965488682766,0.4133242336573211,0.7175611979166664,0.4616727430555554
00001,frame000348-1581623825_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000348-1581623825_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000348-1581623825_149.png,/home/brownassassin/research-project/rellis-output/00001/frame000348-1581623825_149/pred_traversable.png,ok,498671,61081,480154,1264094,0.8908784604610597,0.5094587898756157,0.6482236503521001,0.4795346887122485,0.7650889756944441,0.42483723958333314
00001,frame000350-1581623825_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000350-1581623825_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000350-1581623825_349.png,/home/brownassassin/research-project/rellis-output/00001/frame000350-1581623825_349/pred_traversable.png,ok,495032,51864,550206,1206898,0.9051666130306293,0.4736069679824112,0.621847155630068,0.45121784483120037,0.7386848958333331,0.4536623263888887
00001,frame000352-1581623825_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000352-1581623825_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000352-1581623825_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000352-1581623825_549/pred_traversable.png,ok,504073,48967,600718,1150242,0.911458484015621,0.45626095795494315,0.6081114415539935,0.4368966455703879,0.7180186631944442,0.4795099826388887
00001,frame000354-1581623825_750,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000354-1581623825_750.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000354-1581623825_750.png,/home/brownassassin/research-project/rellis-output/00001/frame000354-1581623825_750/pred_traversable.png,ok,519829,52418,583100,1148653,0.908399694537497,0.4713168300044695,0.6206261307745983,0.44993322352505316,0.724167534722222,0.47870182291666646
00001,frame000356-1581623825_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000356-1581623825_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000356-1581623825_949.png,/home/brownassassin/research-project/rellis-output/00001/frame000356-1581623825_949/pred_traversable.png,ok,512949,49848,629152,1112051,0.9114280992969028,0.44912752900137515,0.6017357045676457,0.4303447546832957,0.7052951388888886,0.4957035590277776
00001,frame000358-1581623826_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000358-1581623826_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000358-1581623826_149.png,/home/brownassassin/research-project/rellis-output/00001/frame000358-1581623826_149/pred_traversable.png,ok,457811,66224,586598,1193367,0.8736267615712674,0.43834455658654753,0.5837772973100096,0.412207272789481,0.7166571180555553,0.45330251736111093
00001,frame000360-1581623826_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000360-1581623826_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000360-1581623826_349.png,/home/brownassassin/research-project/rellis-output/00001/frame000360-1581623826_349/pred_traversable.png,ok,402941,33447,696975,1170637,0.9233549043511716,0.36633797489990116,0.5245589410527705,0.35552687003193123,0.6829765624999997,0.47739409722222204
00001,frame000362-1581623826_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000362-1581623826_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000362-1581623826_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000362-1581623826_549/pred_traversable.png,ok,363918,21098,688292,1230692,0.9452022773079536,0.34586061717717914,0.5064172227862908,0.339062039973614,0.692105034722222,0.45668836805555535
00001,frame000364-1581623826_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000364-1581623826_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000364-1581623826_749.png,/home/brownassassin/research-project/rellis-output/00001/frame000364-1581623826_749/pred_traversable.png,no_boxes,0,0,1080146,1223854,0.0,0.0,0.0,0.0,0.5311866319444443,0.46881336805555535
00001,frame000366-1581623826_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000366-1581623826_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000366-1581623826_949.png,/home/brownassassin/research-project/rellis-output/00001/frame000366-1581623826_949/pred_traversable.png,no_boxes,0,0,1115811,1188189,0.0,0.0,0.0,0.0,0.5157070312499998,0.48429296874999983
00001,frame000368-1581623827_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000368-1581623827_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000368-1581623827_149.png,/home/brownassassin/research-project/rellis-output/00001/frame000368-1581623827_149/pred_traversable.png,no_boxes,0,0,1016389,1287611,0.0,0.0,0.0,0.0,0.558858940972222,0.4411410590277776
00001,frame000370-1581623827_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000370-1581623827_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000370-1581623827_349.png,/home/brownassassin/research-project/rellis-output/00001/frame000370-1581623827_349/pred_traversable.png,no_boxes,0,0,935131,1368869,0.0,0.0,0.0,0.0,0.5941271701388886,0.40587282986111095
00001,frame000372-1581623827_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000372-1581623827_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000372-1581623827_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000372-1581623827_549/pred_traversable.png,no_boxes,0,0,837230,1466770,0.0,0.0,0.0,0.0,0.6366189236111108,0.3633810763888887
00001,frame000374-1581623827_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000374-1581623827_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000374-1581623827_749.png,/home/brownassassin/research-project/rellis-output/00001/frame000374-1581623827_749/pred_traversable.png,no_boxes,0,0,698994,1605006,0.0,0.0,0.0,0.0,0.6966171874999997,0.3033828124999999
00001,frame000376-1581623827_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000376-1581623827_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000376-1581623827_949.png,/home/brownassassin/research-project/rellis-output/00001/frame000376-1581623827_949/pred_traversable.png,no_boxes,0,0,671432,1632568,0.0,0.0,0.0,0.0,0.7085798611111108,0.2914201388888888
00001,frame000378-1581623828_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000378-1581623828_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000378-1581623828_149.png,/home/brownassassin/research-project/rellis-output/00001/frame000378-1581623828_149/pred_traversable.png,ok,282626,447789,426461,1147124,0.3869389319770262,0.39857732549038355,0.39267190964681276,0.2443010313983519,0.6205512152777776,0.307763454861111
00001,frame000380-1581623828_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000380-1581623828_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000380-1581623828_349.png,/home/brownassassin/research-project/rellis-output/00001/frame000380-1581623828_349/pred_traversable.png,ok,242243,449082,359186,1253489,0.35040393447365514,0.4027790479009153,0.3747704508025099,0.2305953959549208,0.6491892361111109,0.261036892361111
00001,frame000382-1581623828_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000382-1581623828_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000382-1581623828_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000382-1581623828_549/pred_traversable.png,ok,192636,553865,365148,1192351,0.2580518981220383,0.34535949399767585,0.2953894274345788,0.17328851103180937,0.6011228298611109,0.2420937499999999
00001,frame000384-1581623828_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000384-1581623828_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000384-1581623828_749.png,/home/brownassassin/research-project/rellis-output/00001/frame000384-1581623828_749/pred_traversable.png,ok,229349,490749,309906,1273996,0.3184969268071841,0.42530713669785086,0.3642330620432137,0.22266806730847624,0.6524934895833331,0.23405164930555547
00001,frame000386-1581623828_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000386-1581623828_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000386-1581623828_949.png,/home/brownassassin/research-project/rellis-output/00001/frame000386-1581623828_949/pred_traversable.png,ok,320148,479616,373323,1130913,0.4003030894113758,0.46166025688168577,0.42879787793426,0.2729107048326337,0.6298007812499997,0.30098567708333324
00001,frame000388-1581623829_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000388-1581623829_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000388-1581623829_149.png,/home/brownassassin/research-project/rellis-output/00001/frame000388-1581623829_149/pred_traversable.png,ok,254923,568323,342621,1138133,0.309655923016935,0.42661795616724385,0.3588468382431826,0.21865530116213924,0.6046249999999997,0.25935069444444436
00001,frame000390-1581623829_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000390-1581623829_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000390-1581623829_349.png,/home/brownassassin/research-project/rellis-output/00001/frame000390-1581623829_349/pred_traversable.png,ok,299486,559831,340486,1104197,0.348516321683383,0.46796734857149924,0.39950403108833565,0.2496126447425117,0.6092374131944442,0.2777656249999999
00001,frame000392-1581623829_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000392-1581623829_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000392-1581623829_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000392-1581623829_549/pred_traversable.png,ok,49068,852314,372781,1029837,0.054436409868402015,0.11631650187626351,0.07416392105783091,0.038509986555880185,0.46827473958333315,0.1830941840277777
00001,frame000394-1581623829_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000394-1581623829_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000394-1581623829_749.png,/home/brownassassin/research-project/rellis-output/00001/frame000394-1581623829_749/pred_traversable.png,no_boxes,0,0,471080,1832920,0.0,0.0,0.0,0.0,0.7955381944444441,0.20446180555555546
00001,frame000396-1581623829_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000396-1581623829_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000396-1581623829_949.png,/home/brownassassin/research-project/rellis-output/00001/frame000396-1581623829_949/pred_traversable.png,no_boxes,0,0,822254,1481746,0.0,0.0,0.0,0.0,0.6431189236111109,0.3568810763888887
00001,frame000398-1581623830_150,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000398-1581623830_150.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000398-1581623830_150.png,/home/brownassassin/research-project/rellis-output/00001/frame000398-1581623830_150/pred_traversable.png,no_boxes,0,0,888590,1415410,0.0,0.0,0.0,0.0,0.6143272569444442,0.3856727430555554
00001,frame000400-1581623830_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000400-1581623830_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000400-1581623830_349.png,/home/brownassassin/research-project/rellis-output/00001/frame000400-1581623830_349/pred_traversable.png,ok,190921,1203,684278,1427598,0.9937384189377643,0.21814581598013683,0.3577567425089856,0.21784637643455831,0.7024822048611108,0.37986067708333315
00001,frame000402-1581623830_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000402-1581623830_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000402-1581623830_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000402-1581623830_549/pred_traversable.png,no_boxes,0,0,929686,1374314,0.0,0.0,0.0,0.0,0.5964904513888887,0.40350954861111094
00001,frame000404-1581623830_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000404-1581623830_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000404-1581623830_749.png,/home/brownassassin/research-project/rellis-output/00001/frame000404-1581623830_749/pred_traversable.png,no_boxes,0,0,1019182,1284818,0.0,0.0,0.0,0.0,0.5576467013888886,0.44235329861111095
00001,frame000406-1581623830_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000406-1581623830_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000406-1581623830_949.png,/home/brownassassin/research-project/rellis-output/00001/frame000406-1581623830_949/pred_traversable.png,no_boxes,0,0,1037599,1266401,0.0,0.0,0.0,0.0,0.5496532118055554,0.45034678819444424
00001,frame000408-1581623831_149,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000408-1581623831_149.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000408-1581623831_149.png,/home/brownassassin/research-project/rellis-output/00001/frame000408-1581623831_149/pred_traversable.png,no_boxes,0,0,1076030,1227970,0.0,0.0,0.0,0.0,0.5329730902777776,0.46702690972222205
00001,frame000410-1581623831_349,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000410-1581623831_349.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000410-1581623831_349.png,/home/brownassassin/research-project/rellis-output/00001/frame000410-1581623831_349/pred_traversable.png,no_boxes,0,0,1039361,1264639,0.0,0.0,0.0,0.0,0.5488884548611109,0.4511115451388887
00001,frame000412-1581623831_549,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000412-1581623831_549.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000412-1581623831_549.png,/home/brownassassin/research-project/rellis-output/00001/frame000412-1581623831_549/pred_traversable.png,no_boxes,0,0,1255330,1048670,0.0,0.0,0.0,0.0,0.455151909722222,0.5448480902777776
00001,frame000414-1581623831_749,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000414-1581623831_749.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000414-1581623831_749.png,/home/brownassassin/research-project/rellis-output/00001/frame000414-1581623831_749/pred_traversable.png,no_boxes,0,0,1241063,1062937,0.0,0.0,0.0,0.0,0.4613441840277776,0.538655815972222
00001,frame000416-1581623831_949,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node/frame000416-1581623831_949.jpg,/home/brownassassin/research-project/RELLIS-3D/Rellis-3D/00001/pylon_camera_node_label_id/frame000416-1581623831_949.png,/home/brownassassin/research-project/rellis-output/00001/frame000416-1581623831_949/pred_traversable.png,no_boxes,0,0,1188766,1115234,0.0,0.0,0.0,0.0,0.48404253472222203,0.5159574652777775
